user,poi,times,lat,lon
370,5548,4,40.428536 ,-79.971185
370,4986,4,40.437583 ,-80.000437
370,129,2,40.462757 ,-79.950674
370,6832,4,40.460212 ,-79.925355
370,5274,4,40.441188 ,-79.998833
370,5316,5,40.447386 ,-80.005325
370,2508,3,40.428908 ,-79.987143
370,10272,3,40.450837 ,-79.983908
370,9982,3,40.428768 ,-79.964499
370,4578,4,40.451346 ,-79.983244
370,87,3,40.446477 ,-79.991674
370,10469,4,40.466679 ,-79.964379
370,153,4,40.457103 ,-79.929634
370,12116,5,40.475437 ,-79.919706
370,2537,4,40.445056 ,-79.949059
370,9303,4,40.446124 ,-79.992252
370,5506,5,40.450030 ,-79.913892
370,9638,5,40.450292 ,-79.985034
371,4582,4,40.450111 ,-79.985875
371,8235,5,40.459917 ,-79.924723
371,7002,5,40.451695 ,-79.984444
371,153,5,40.457103 ,-79.929634
371,32,4,40.458510 ,-79.92883
371,10330,3,40.459956 ,-79.92427
371,6969,5,40.460034 ,-79.924344
372,4644,5,40.450742 ,-79.985538
372,58,4,40.388610 ,-80.049903
372,4575,5,40.387585 ,-79.863623
372,51,5,40.445959 ,-80.016921
372,7302,4,40.445796 ,-80.018005
372,6954,3,40.434308 ,-80.006251
372,4099,4,36.121176 ,-115.169651
372,4711,3,36.136257 ,-115.151253
372,6313,4,36.118966 ,-115.17305
372,5431,4,36.114225 ,-115.194494
372,4795,5,36.091863 ,-115.175161
373,7556,4,40.463029 ,-79.951582
373,134,2,40.462632 ,-79.950246
373,4637,4,40.438019 ,-79.954209
373,2605,5,40.451223 ,-80.020065
373,2479,5,40.428426 ,-79.979431
373,8767,5,40.465073 ,-79.942513
373,13379,2,40.489141 ,-79.893087
373,86,5,40.450111 ,-79.985875
373,10469,2,40.466679 ,-79.964379
373,12905,5,40.445691 ,-79.948987
373,2540,5,40.454755 ,-79.954216
373,12411,5,40.464971 ,-79.961066
373,126,4,40.465303 ,-79.955933
373,2580,5,40.437106 ,-79.997329
373,32,1,40.458510 ,-79.92883
373,112,1,40.461079 ,-79.947921
373,11001,4,40.454624 ,-79.94555
373,11305,3,40.465587 ,-79.95428
373,127,9,40.456390 ,-79.941311
373,168,5,40.456339 ,-79.934603
373,12554,5,40.460043 ,-79.92522
373,12879,5,40.457489 ,-79.965865
373,12878,4,40.459918 ,-79.925347
374,13701,4,40.451576 ,-79.932843
374,171,4,40.451201 ,-79.934585
374,2555,5,40.437819 ,-79.919943
374,10451,10,40.475877 ,-79.91957
374,102,5,40.448463 ,-79.989409
374,5506,5,40.450030 ,-79.913892
374,10867,5,40.456856 ,-79.936432
374,11203,10,40.437490 ,-79.922834
374,12964,3,40.457477 ,-79.928953
374,12878,5,40.459918 ,-79.925347
374,10375,5,40.464530 ,-79.966074
374,6969,5,40.460034 ,-79.924344
374,127,1,40.456390 ,-79.941311
374,8065,3,40.451796 ,-79.952715
374,13379,4,40.489141 ,-79.893087
374,2561,4,40.433884 ,-79.923134
374,2483,4,40.429028 ,-79.982225
374,12693,5,40.440774 ,-80.004143
374,153,5,40.457103 ,-79.929634
374,32,5,40.458510 ,-79.92883
374,2510,4,40.427165 ,-80.055702
374,13733,5,40.435821 ,-79.923166
374,2570,3,40.437778 ,-79.921123
374,7544,5,40.467090 ,-79.964443
374,6739,4,40.451127 ,-79.951924
374,12919,4,40.432679 ,-79.923037
374,175,5,40.451636 ,-79.933392
374,4639,5,40.440033 ,-79.955992
374,10314,3,40.415471 ,-79.924143
374,2532,4,40.445144 ,-79.949084
374,14425,4,40.451625 ,-79.93273
374,5142,5,40.459320 ,-79.919044
375,14330,2,40.464450 ,-79.932571
375,32,3,40.458510 ,-79.92883
375,9703,9,40.464778 ,-79.93342
375,13379,4,40.489141 ,-79.893087
375,10451,5,40.475877 ,-79.91957
375,4581,5,40.451655 ,-79.984218
375,10989,4,40.451253 ,-79.932661
375,5244,5,40.446001 ,-79.9935
376,5548,1,40.428536 ,-79.971185
376,7495,5,40.457865 ,-79.92548
376,12878,2,40.459918 ,-79.925347
376,7154,4,40.445555 ,-79.948686
376,9211,2,40.459621 ,-79.925603
376,2480,4,40.426690 ,-79.966883
376,13379,4,40.489141 ,-79.893087
376,39,5,40.457803 ,-79.927438
376,5563,2,40.428411 ,-79.965348
376,8756,4,40.454154 ,-79.982216
376,65,2,40.458523 ,-79.929206
376,14348,4,40.451182 ,-79.934465
376,2577,4,40.436255 ,-79.922714
376,178,2,40.450824 ,-79.933464
376,102,4,40.448463 ,-79.989409
376,14059,2,40.460792 ,-79.922713
377,5316,5,40.447386 ,-80.005325
377,6993,3,40.440659 ,-79.994004
377,10459,2,40.439780 ,-80.001441
377,4581,2,40.451655 ,-79.984218
377,12693,4,40.440774 ,-80.004143
377,5274,3,40.441188 ,-79.998833
377,71,2,40.458139 ,-79.928437
377,97,3,40.443623 ,-79.996329
377,90,6,40.442141 ,-79.996955
377,13474,5,40.396889 ,-80.035751
377,2608,4,40.484555 ,-79.918921
377,8228,1,40.442780 ,-79.997066
377,2486,4,40.428649 ,-79.984036
377,2580,4,40.437106 ,-79.997329
377,75,4,40.441253 ,-80.00307
377,6991,5,40.428067 ,-79.96666
377,7681,4,36.121340 ,-115.174102
377,7748,1,36.124823 ,-115.171971
377,4911,2,36.119928 ,-115.172435
377,8629,3,36.103699 ,-115.172602
377,3894,2,36.086338 ,-115.15112
377,5220,4,36.118997 ,-115.170383
377,6781,5,36.112523 ,-115.17107
377,7380,4,36.112238 ,-115.179084
377,4710,4,36.102059 ,-115.174373
377,8031,2,40.443611 ,-79.998044
377,13971,3,40.441230 ,-80.001187
377,14650,2,40.440839 ,-80.001969
377,13324,5,40.440092 ,-80.002446
377,9431,5,40.446476 ,-79.992613
377,4722,4,36.110132 ,-115.175128
377,2481,4,40.429044 ,-79.983086
377,8863,7,40.428703 ,-79.983573
377,12310,2,40.427431 ,-79.966975
377,2501,2,40.428426 ,-79.979538
378,13466,4,40.437729 ,-79.922735
378,6832,5,40.460212 ,-79.925355
378,13539,5,40.440716 ,-80.002579
378,11203,5,40.437490 ,-79.922834
378,15611,3,40.411302 ,-80.007324
378,32,4,40.458510 ,-79.92883
378,8240,3,40.390562 ,-80.072422
378,16036,3,36.110108 ,-115.172338
378,4801,3,36.122276 ,-115.170122
379,4941,4,33.384197 ,-111.859369
379,5446,4,40.435556 ,-79.923256
379,10744,2,40.465771 ,-79.965002
379,16304,4,40.451340 ,-79.983861
379,10375,5,40.464530 ,-79.966074
379,172,4,40.451723 ,-79.932833
379,8170,4,40.451567 ,-79.982694
379,13048,4,40.434176 ,-79.922987
379,9588,4,40.452314 ,-79.981808
379,16307,4,40.438140 ,-79.920101
379,2565,4,40.433842 ,-79.923082
379,8282,4,40.437813 ,-79.919787
379,162,2,40.451668 ,-79.932915
379,59,5,40.432021 ,-79.893834
379,7002,4,40.451695 ,-79.984444
379,15739,3,40.432571 ,-79.893728
379,4578,7,40.451346 ,-79.983244
379,15114,4,40.433178 ,-79.922754
379,13008,7,40.442054 ,-79.958056
379,12554,4,40.460043 ,-79.92522
379,12444,5,40.473130 ,-79.958894
379,13733,2,40.435821 ,-79.923166
379,15737,4,40.457747 ,-79.925494
379,14774,3,40.475707 ,-79.920425
379,15951,3,40.437889 ,-79.921555
379,2552,3,40.437824 ,-79.92006
379,16975,2,40.438345 ,-79.921365
379,15610,2,40.451221 ,-79.951592
379,9982,3,40.428768 ,-79.964499
379,2559,5,40.437905 ,-79.919485
379,32,4,40.458510 ,-79.92883
379,12878,4,40.459918 ,-79.925347
379,2576,2,40.437748 ,-79.92187
379,16051,3,40.443940 ,-79.998232
379,14879,5,40.454702 ,-79.946417
379,6876,3,40.450356 ,-79.950848
379,15316,4,40.461324 ,-79.948846
379,14461,4,40.442777 ,-79.953151
379,7300,4,40.451649 ,-79.983172
379,10530,2,40.459530 ,-79.925543
379,13855,4,40.452494 ,-79.981552
380,4774,5,36.124330 ,-115.170284
380,7520,4,36.143671 ,-115.14096
380,11830,5,36.109242 ,-115.173544
380,11011,5,36.123842 ,-115.17022
380,4632,5,36.115336 ,-115.186977
380,11850,5,36.055816 ,-115.281287
380,11779,5,36.126080 ,-115.196901
380,7220,5,36.171657 ,-115.146362
380,6502,6,36.098789 ,-115.294969
380,5657,2,36.115137 ,-115.195433
380,4911,4,36.119928 ,-115.172435
380,10677,5,36.054421 ,-115.277408
380,9978,4,36.115669 ,-115.173317
380,4769,5,36.114096 ,-115.167102
380,6881,4,36.127587 ,-115.168215
380,12323,2,36.111876 ,-115.172553
380,12978,4,36.099039 ,-115.17044
380,13516,3,36.112015 ,-115.172532
380,9513,1,36.128786 ,-115.165779
380,12848,4,36.118047 ,-115.172296
380,14339,5,33.470140 ,-112.065474
380,9618,4,36.099378 ,-115.171029
380,14514,5,36.067151 ,-115.175789
380,6324,5,36.117452 ,-115.176688
380,8071,5,36.143204 ,-115.262866
380,12277,4,36.102916 ,-115.169756
380,2174,6,36.144218 ,-115.157112
380,177,5,40.450866 ,-79.933919
380,10989,3,40.451253 ,-79.932661
380,5548,4,40.428536 ,-79.971185
380,8111,4,40.464397 ,-79.966333
380,34,5,40.464484 ,-79.935388
380,8156,3,40.428197 ,-79.972693
380,14247,5,40.458283 ,-79.925318
380,12874,4,40.437841 ,-79.920109
380,2594,5,40.420455 ,-79.851394
380,16350,5,40.428359 ,-79.978196
380,14473,4,40.461954 ,-79.950165
380,15353,3,40.461876 ,-79.949425
380,15325,4,40.440764 ,-79.958104
380,4575,5,40.387585 ,-79.863623
380,4584,4,40.450737 ,-79.934117
381,163,4,40.451832 ,-79.932424
381,10375,4,40.464530 ,-79.966074
381,5142,5,40.459320 ,-79.919044
381,7355,5,40.437215 ,-79.922807
381,32,3,40.458510 ,-79.92883
381,15737,4,40.457747 ,-79.925494
381,7507,5,40.458622 ,-79.929405
381,15522,3,40.456610 ,-79.914994
381,127,2,40.456390 ,-79.941311
381,5727,4,40.424880 ,-79.98096
381,7783,4,40.456501 ,-79.930216
381,150,4,40.457554 ,-79.929089
381,165,4,40.451168 ,-79.932774
381,16051,5,40.443940 ,-79.998232
381,11198,4,40.443918 ,-80.001813
381,8013,5,40.402736 ,-79.921653
381,14059,4,40.460792 ,-79.922713
381,18300,5,40.451201 ,-79.934585
381,10451,4,40.475877 ,-79.91957
381,152,4,40.456769 ,-79.92928
382,2477,4,40.462206 ,-79.964425
382,11232,2,40.486923 ,-79.891602
382,2569,4,40.433245 ,-79.923256
382,168,4,40.456339 ,-79.934603
382,15029,4,40.470782 ,-79.96025
382,10448,4,40.426261 ,-79.940331
382,16545,4,40.458156 ,-79.934638
382,12716,5,40.439228 ,-79.989926
382,13048,4,40.434176 ,-79.922987
382,16029,5,40.462483 ,-79.949961
382,32,5,40.458510 ,-79.92883
382,16807,4,40.457184 ,-79.916872
382,4576,2,40.459955 ,-79.930726
382,9982,3,40.428768 ,-79.964499
382,16307,5,40.438140 ,-79.920101
382,150,4,40.457554 ,-79.929089
382,2483,2,40.429028 ,-79.982225
382,13319,5,40.482489 ,-79.951421
382,13701,5,40.451576 ,-79.932843
382,15737,5,40.457747 ,-79.925494
383,35,5,40.457256 ,-79.925354
383,17162,5,40.437557 ,-79.92282
383,8235,1,40.459917 ,-79.924723
383,10876,5,40.458540 ,-79.929681
383,17507,5,40.459208 ,-79.92552
383,7495,5,40.457865 ,-79.92548
383,163,1,40.451832 ,-79.932424
384,32,5,40.458510 ,-79.92883
384,33,5,40.458138 ,-79.924797
384,17768,3,40.439610 ,-79.897575
384,14653,5,40.482690 ,-79.95116
384,83,3,40.449767 ,-79.986418
384,5142,3,40.459320 ,-79.919044
384,2553,2,40.435509 ,-79.922629
385,7495,4,40.457865 ,-79.92548
385,4642,4,40.441358 ,-79.957697
385,176,4,40.457126 ,-79.937797
385,15522,3,40.456610 ,-79.914994
385,12601,4,40.456360 ,-79.915095
385,10758,5,40.443509 ,-79.949591
385,5003,4,40.442277 ,-79.956657
385,5142,8,40.459320 ,-79.919044
385,153,4,40.457103 ,-79.929634
385,14064,5,40.461506 ,-79.923991
385,66,5,40.448320 ,-80.004319
386,6791,2,40.106437 ,-88.221653
386,3017,4,40.112250 ,-88.208039
386,436,5,40.118746 ,-88.244956
386,447,2,40.117125 ,-88.242669
386,419,5,40.091899 ,-88.245281
386,32,3,40.458510 ,-79.92883
386,5506,5,40.450030 ,-79.913892
387,2479,5,40.428426 ,-79.979431
387,7178,4,40.432113 ,-79.893269
387,2574,4,40.437865 ,-79.922671
387,15029,3,40.470782 ,-79.96025
387,15805,3,40.439529 ,-79.897423
387,2499,4,40.426387 ,-79.967209
387,15175,5,40.438146 ,-79.892101
387,16975,4,40.438345 ,-79.921365
387,17768,5,40.439610 ,-79.897575
387,4999,1,40.467072 ,-79.964125
387,9483,5,40.452357 ,-79.982021
387,12980,4,40.426776 ,-79.890173
387,4579,5,40.451531 ,-79.983729
387,8238,5,40.432870 ,-79.903958
387,2565,5,40.433842 ,-79.923082
387,38,4,40.447942 ,-79.895957
388,33,4,40.458138 ,-79.924797
388,98,5,40.451201 ,-79.983407
388,5251,4,40.427545 ,-79.969148
388,4634,4,40.428215 ,-79.973327
388,6721,5,40.428918 ,-79.986074
388,2602,4,40.453477 ,-79.982257
388,63,4,40.390697 ,-80.070806
388,145,5,40.381812 ,-80.044491
388,138,5,40.405245 ,-80.018538
389,136,5,40.462549 ,-79.94976
389,2561,5,40.433884 ,-79.923134
389,33,4,40.458138 ,-79.924797
389,6928,4,40.459931 ,-79.92536
389,4950,5,40.434156 ,-79.923207
389,2500,5,40.426803 ,-79.968973
389,5563,3,40.428411 ,-79.965348
389,153,4,40.457103 ,-79.929634
389,2483,3,40.429028 ,-79.982225
389,4637,4,40.438019 ,-79.954209
389,5722,3,40.432571 ,-79.893728
389,5761,2,40.427361 ,-79.964962
389,2552,3,40.437824 ,-79.92006
389,5244,5,40.446001 ,-79.9935
389,144,5,40.380192 ,-80.044459
389,6832,3,40.460212 ,-79.925355
389,158,3,40.451653 ,-79.932718
389,178,3,40.450824 ,-79.933464
389,5506,4,40.450030 ,-79.913892
389,4635,4,40.428876 ,-79.980169
389,126,5,40.465303 ,-79.955933
389,2532,3,40.445144 ,-79.949084
389,173,4,40.451270 ,-79.934553
389,4636,4,40.442147 ,-79.956513
389,4577,4,40.448470 ,-80.002676
389,2602,5,40.453477 ,-79.982257
389,5613,4,40.428086 ,-79.97356
390,33,5,40.458138 ,-79.924797
390,2569,5,40.433245 ,-79.923256
390,2570,5,40.437778 ,-79.921123
390,7154,5,40.445555 ,-79.948686
390,2477,3,40.462206 ,-79.964425
390,6829,5,40.437802 ,-79.92303
390,2577,5,40.436255 ,-79.922714
390,2552,4,40.437824 ,-79.92006
390,4637,5,40.438019 ,-79.954209
390,8133,4,40.444597 ,-79.94882
390,8128,4,40.406818 ,-79.916986
391,5761,1,40.427361 ,-79.964962
391,5613,3,40.428086 ,-79.97356
391,34,5,40.464484 ,-79.935388
391,177,4,40.450866 ,-79.933919
391,2537,4,40.445056 ,-79.949059
391,7966,4,40.443587 ,-79.99653
391,2477,4,40.462206 ,-79.964425
391,102,2,40.448463 ,-79.989409
391,136,4,40.462549 ,-79.94976
392,4775,4,43.076277 ,-89.383534
392,4776,4,43.076314 ,-89.383743
392,4947,3,43.074677 ,-89.388957
392,33,4,40.458138 ,-79.924797
392,4674,4,43.085351 ,-89.361706
392,4579,4,40.451531 ,-79.983729
392,2898,2,43.074609 ,-89.392719
393,5244,5,40.446001 ,-79.9935
393,6829,4,40.437802 ,-79.92303
393,2561,5,40.433884 ,-79.923134
393,6928,4,40.459931 ,-79.92536
393,4579,3,40.451531 ,-79.983729
393,4585,3,40.451361 ,-79.932524
393,5250,4,40.432509 ,-79.92284
393,33,4,40.458138 ,-79.924797
393,2552,3,40.437824 ,-79.92006
393,123,4,40.465714 ,-79.953504
393,8031,5,40.443611 ,-79.998044
393,171,5,40.451201 ,-79.934585
393,172,4,40.451723 ,-79.932833
393,8138,5,40.494594 ,-79.933211
393,2500,3,40.426803 ,-79.968973
393,5506,5,40.450030 ,-79.913892
393,144,4,40.380192 ,-80.044459
393,5728,4,40.380112 ,-80.044515
393,7070,5,40.446587 ,-79.902277
393,5696,4,40.460271 ,-79.925104
393,4958,2,40.428541 ,-79.977983
393,65,5,40.458523 ,-79.929206
393,10375,9,40.464530 ,-79.966074
393,12554,5,40.460043 ,-79.92522
393,10893,4,40.456239 ,-79.936501
393,10451,4,40.475877 ,-79.91957
393,39,9,40.457803 ,-79.927438
393,13900,4,40.457710 ,-79.925287
393,12618,4,40.401050 ,-80.04241
393,7394,5,40.476580 ,-79.921437
393,102,8,40.448463 ,-79.989409
393,13733,5,40.435821 ,-79.923166
393,12416,3,40.433124 ,-79.922924
393,13048,4,40.434176 ,-79.922987
393,6896,2,40.433460 ,-79.922885
393,13466,5,40.437729 ,-79.922735
393,2508,3,40.428908 ,-79.987143
393,154,4,40.457103 ,-79.929634
393,8895,3,40.455252 ,-79.943585
393,14330,4,40.464450 ,-79.932571
393,34,4,40.464484 ,-79.935388
393,13832,5,40.443144 ,-80.001104
393,14055,3,40.437557 ,-79.92282
393,87,3,40.446477 ,-79.991674
393,14653,5,40.482690 ,-79.95116
393,2559,4,40.437905 ,-79.919485
393,14881,4,40.462957 ,-79.924058
393,12135,7,40.441487 ,-80.001673
393,9386,5,40.452144 ,-80.016232
393,9211,4,40.459621 ,-79.925603
393,5548,4,40.428536 ,-79.971185
394,33,5,40.458138 ,-79.924797
394,2508,5,40.428908 ,-79.987143
394,2571,4,40.437277 ,-79.923186
394,172,5,40.451723 ,-79.932833
394,175,5,40.451636 ,-79.933392
394,144,5,40.380192 ,-80.044459
394,153,5,40.457103 ,-79.929634
395,6832,4,40.460212 ,-79.925355
395,5506,5,40.450030 ,-79.913892
395,2578,4,40.437847 ,-79.922881
395,153,5,40.457103 ,-79.929634
395,174,5,40.451582 ,-79.93287
395,175,4,40.451636 ,-79.933392
395,5059,2,40.442799 ,-80.002503
395,2552,4,40.437824 ,-79.92006
395,7544,4,40.467090 ,-79.964443
395,5244,3,40.446001 ,-79.9935
395,4999,4,40.467072 ,-79.964125
395,7822,3,40.462023 ,-79.949179
395,4637,3,40.438019 ,-79.954209
395,33,4,40.458138 ,-79.924797
395,2477,3,40.462206 ,-79.964425
395,8270,4,40.441014 ,-79.957923
395,2539,3,40.441245 ,-79.956602
395,2549,4,40.441232 ,-79.957026
395,123,4,40.465714 ,-79.953504
395,126,10,40.465303 ,-79.955933
395,7542,8,40.460623 ,-79.9269
396,156,4,40.455954 ,-79.931338
396,2479,5,40.428426 ,-79.979431
396,2483,2,40.429028 ,-79.982225
396,2532,2,40.445144 ,-79.949084
396,129,5,40.462757 ,-79.950674
396,7269,2,40.452588 ,-79.981682
396,71,3,40.458139 ,-79.928437
396,5204,4,40.444444 ,-79.996451
396,5761,1,40.427361 ,-79.964962
396,7128,5,40.427503 ,-79.982282
396,120,3,40.465395 ,-79.944511
396,5548,2,40.428536 ,-79.971185
396,4986,5,40.437583 ,-80.000437
396,8129,2,40.407061 ,-79.918974
396,5274,4,40.441188 ,-79.998833
396,8293,5,40.463376 ,-79.952488
397,171,4,40.451201 ,-79.934585
397,5430,1,40.437710 ,-79.922834
397,33,5,40.458138 ,-79.924797
397,2570,4,40.437778 ,-79.921123
397,175,4,40.451636 ,-79.933392
397,9211,5,40.459621 ,-79.925603
397,2568,3,40.438239 ,-79.922326
398,153,4,40.457103 ,-79.929634
398,59,3,40.432021 ,-79.893834
398,7002,4,40.451695 ,-79.984444
398,5244,5,40.446001 ,-79.9935
398,178,3,40.450824 ,-79.933464
398,33,5,40.458138 ,-79.924797
398,7544,4,40.467090 ,-79.964443
398,2561,4,40.433884 ,-79.923134
398,9765,5,40.452494 ,-79.981552
398,13701,5,40.451576 ,-79.932843
398,7178,4,40.432113 ,-79.893269
398,8756,3,40.454154 ,-79.982216
398,7495,4,40.457865 ,-79.92548
398,4576,3,40.459955 ,-79.930726
398,4581,9,40.451655 ,-79.984218
398,2555,4,40.437819 ,-79.919943
399,4632,2,36.115336 ,-115.186977
399,3021,1,33.436050 ,-111.994973
399,4642,5,40.441358 ,-79.957697
399,6832,3,40.460212 ,-79.925355
399,8031,5,40.443611 ,-79.998044
399,5506,3,40.450030 ,-79.913892
399,129,3,40.462757 ,-79.950674
399,136,4,40.462549 ,-79.94976
399,4644,2,40.450742 ,-79.985538
399,9756,1,40.456066 ,-79.937436
399,5274,2,40.441188 ,-79.998833
399,6739,3,40.451127 ,-79.951924
399,7556,3,40.463029 ,-79.951582
399,4581,3,40.451655 ,-79.984218
399,2591,2,40.430993 ,-80.001624
399,132,2,40.458267 ,-79.942274
399,153,4,40.457103 ,-79.929634
399,33,3,40.458138 ,-79.924797
400,8510,2,45.497198 ,-73.573231
400,6409,5,36.090915 ,-115.173776
400,8514,5,45.499650 ,-73.573167
400,8525,3,45.502071 ,-73.570763
400,7125,4,36.092563 ,-115.176415
400,4745,4,36.090861 ,-115.175027
400,4793,4,36.111990 ,-115.177001
400,4895,4,33.456696 ,-112.072327
400,4852,4,36.119556 ,-115.173336
400,7208,4,36.121323 ,-115.174956
400,3552,5,33.465586 ,-111.927962
400,5244,4,40.446001 ,-79.9935
400,6789,3,40.441660 ,-79.956852
400,33,4,40.458138 ,-79.924797
400,9450,4,33.529905 ,-111.926437
400,3416,4,33.494246 ,-111.92975
401,66,5,40.448320 ,-80.004319
401,2569,5,40.433245 ,-79.923256
401,5430,5,40.437710 ,-79.922834
401,5727,5,40.424880 ,-79.98096
401,6884,2,40.452029 ,-79.983565
401,5761,2,40.427361 ,-79.964962
401,74,5,40.450589 ,-79.984283
401,4701,5,33.502837 ,-111.92942
401,703,3,33.510425 ,-112.028492
401,720,5,33.509449 ,-112.028971
401,5525,4,33.496646 ,-111.926503
401,993,3,33.435716 ,-112.006717
401,3050,5,33.510425 ,-112.028492
401,3600,4,33.606651 ,-111.842981
401,4827,5,33.521951 ,-111.974373
401,3421,3,33.496482 ,-111.924851
401,3445,3,33.508695 ,-111.92708
401,3436,5,33.499193 ,-111.927532
401,7103,5,33.403689 ,-111.981986
401,7898,5,40.445550 ,-80.011337
401,102,4,40.448463 ,-79.989409
401,9431,5,40.446476 ,-79.992613
401,153,5,40.457103 ,-79.929634
401,5059,5,40.442799 ,-80.002503
401,529,5,33.462167 ,-111.944972
401,4700,5,33.483317 ,-111.926665
401,8932,5,33.536081 ,-111.963302
401,10038,5,33.534075 ,-111.964616
401,5441,3,33.495642 ,-111.989069
401,3510,3,33.553966 ,-111.934004
401,3518,5,33.534330 ,-111.96457
401,3021,5,33.436050 ,-111.994973
401,5728,10,40.380112 ,-80.044515
401,79,5,40.442533 ,-80.000855
401,4581,3,40.451655 ,-79.984218
401,5316,5,40.447386 ,-80.005325
401,10330,2,40.459956 ,-79.92427
401,2608,4,40.484555 ,-79.918921
401,2477,3,40.462206 ,-79.964425
401,2600,5,40.433007 ,-80.004562
401,33,4,40.458138 ,-79.924797
401,105,3,40.443800 ,-80.002333
401,91,5,40.439426 ,-80.003804
401,5506,2,40.450030 ,-79.913892
401,12716,4,40.439228 ,-79.989926
401,6991,3,40.428067 ,-79.96666
401,12135,2,40.441487 ,-80.001673
401,5244,10,40.446001 ,-79.9935
401,6969,15,40.460034 ,-79.924344
401,4577,4,40.448470 ,-80.002676
401,12444,4,40.473130 ,-79.958894
401,13533,4,40.441037 ,-80.002765
401,13379,4,40.489141 ,-79.893087
401,2593,4,40.433897 ,-80.004275
401,2599,4,40.457182 ,-79.991475
401,7302,4,40.445796 ,-80.018005
401,13902,2,40.479674 ,-79.955213
401,5142,5,40.459320 ,-79.919044
401,13324,2,40.440092 ,-80.002446
401,96,5,40.443041 ,-79.998694
401,13827,4,40.407708 ,-79.910194
401,14461,4,40.442777 ,-79.953151
401,13832,10,40.443144 ,-80.001104
401,8756,4,40.454154 ,-79.982216
401,5246,10,40.446175 ,-80.008277
401,9629,15,40.440591 ,-79.996589
401,14330,9,40.464450 ,-79.932571
401,7151,3,40.440719 ,-80.000039
401,12934,5,40.443509 ,-79.949591
401,2479,4,40.428426 ,-79.979431
401,15985,5,40.448168 ,-80.004233
401,6876,4,40.450356 ,-79.950848
402,4633,4,36.125951 ,-115.171051
402,5081,4,36.108713 ,-115.173192
402,4841,3,36.119556 ,-115.173336
402,4885,3,36.128221 ,-115.172986
402,4772,3,36.113160 ,-115.176409
402,4916,4,36.112930 ,-115.169969
402,7309,2,36.124829 ,-115.171991
402,7962,3,36.114303 ,-115.199059
402,6439,4,36.127067 ,-115.172297
402,6533,5,36.118332 ,-115.17435
402,5646,5,36.126416 ,-115.167616
402,4631,4,36.092875 ,-115.176247
402,4872,5,36.124423 ,-115.146372
402,15134,10,36.111945 ,-115.176877
402,7491,2,36.109408 ,-115.172711
402,3894,10,36.086338 ,-115.15112
402,4096,5,36.119037 ,-115.173219
402,4126,2,36.101850 ,-115.17253
402,4709,4,36.112023 ,-115.174593
402,4710,3,36.102059 ,-115.174373
402,13369,9,36.118713 ,-115.175035
402,5686,4,36.147200 ,-115.1892
402,6359,4,36.169182 ,-115.141881
402,6826,5,36.127424 ,-115.170815
402,6878,4,36.092667 ,-115.174999
402,6908,2,36.109863 ,-115.169934
402,5077,2,36.111990 ,-115.177001
402,3924,8,36.170016 ,-115.144793
402,8848,5,36.122391 ,-115.168716
402,6728,4,36.140703 ,-115.182314
402,4727,3,36.112952 ,-115.172589
402,4881,3,36.121792 ,-115.169553
402,9513,2,36.128786 ,-115.165779
402,4041,13,36.098732 ,-115.174726
402,7294,9,36.117242 ,-115.175014
402,4868,5,36.126422 ,-115.163537
402,4170,3,36.128398 ,-115.172828
402,4741,6,36.103053 ,-115.167691
402,98,5,40.451201 ,-79.983407
402,144,5,40.380192 ,-80.044459
402,4578,3,40.451346 ,-79.983244
402,4644,3,40.450742 ,-79.985538
402,2606,4,40.453431 ,-80.010473
402,9352,4,40.426003 ,-79.96665
402,93,5,40.451937 ,-79.983129
402,4810,4,40.457147 ,-80.012187
402,6884,5,40.452029 ,-79.983565
402,5244,4,40.446001 ,-79.9935
402,102,4,40.448463 ,-79.989409
402,4809,5,40.444196 ,-79.953445
402,4999,5,40.467072 ,-79.964125
402,5132,5,40.439248 ,-79.947347
402,33,1,40.458138 ,-79.924797
402,162,5,40.451668 ,-79.932915
402,4577,4,40.448470 ,-80.002676
402,8138,5,40.494594 ,-79.933211
402,13199,4,36.109754 ,-115.173873
402,4951,5,36.091253 ,-115.176881
402,10219,5,36.107577 ,-115.176501
402,10574,5,36.111886 ,-115.173276
402,10996,3,36.108308 ,-115.175751
402,4104,4,36.127684 ,-115.165905
402,8039,3,36.127684 ,-115.167446
402,11871,4,36.107161 ,-115.173819
402,4952,5,36.102590 ,-115.170541
402,11293,4,36.117882 ,-115.171245
402,13240,3,36.109870 ,-115.174814
402,12911,3,36.203742 ,-115.259877
402,4726,4,36.118098 ,-115.172533
402,4748,5,36.161971 ,-115.158216
402,9518,3,36.114539 ,-115.195684
402,11500,5,36.109914 ,-115.174642
402,7880,5,36.073847 ,-115.072077
402,4793,4,36.111990 ,-115.177001
402,3799,5,33.531467 ,-112.260912
402,993,5,33.435716 ,-112.006717
402,11428,4,33.531484 ,-112.26167
402,1454,4,33.625646 ,-111.932567
402,13213,1,33.437215 ,-111.997835
402,10698,3,33.639106 ,-111.881767
402,6247,5,33.390792 ,-112.012504
402,1364,4,33.354768 ,-111.789833
402,6281,4,33.500787 ,-111.928307
402,7623,4,33.495755 ,-111.915915
402,529,5,33.462167 ,-111.944972
402,4701,5,33.502837 ,-111.92942
402,13307,5,33.499382 ,-111.927691
402,3101,4,33.496363 ,-112.083954
402,10788,4,33.281566 ,-111.972957
