我知道了嗯、,http://www.dianping.com/member/136809250,40,口味：5.0 环境：5.0 服务：5.0,,2018-06-23 17:35,酱鸭还是非常好吃的，牛排一般般	
小衰_666,http://www.dianping.com/member/115455857,50,口味：5.0 环境：5.0 服务：5.0 人均：60元,,2018-06-23 16:32,颠覆了我对杭帮菜的偏见，刚到杭州吃了几家正宗杭帮菜，知味观什么的，难吃的咽不下去。之前比较喜欢的杭帮菜也就是外婆家，没想到这家会这么好吃，而且基本都好吃！店名读作pushu哦！坐在外围的座位还可以看到外面的美景，极其满意！	
RockerFU,http://www.dianping.com/member/23515552,50,口味：5.0 环境：5.0 服务：4.0 人均：0元,喜欢的菜： 芝士焗南瓜 西湖雪媚娘 腊味煲仔饭 特级煎卤小牛肋,2018-06-22 23:42,在杭州吃过最好吃的杭帮菜，环境也很好，早点去可以坐在水塘边上。	
Sir_____X,http://www.dianping.com/member/809040093,40,口味：4.0 环境：5.0 服务：3.0 人均：0元,,2018-06-22 14:13,午间饭店拿号，20桌大概等位20分钟。两个不怎么要吃东西的人一起觅食总感叹心有余而力不足，也没怎么点招牌菜。马兰头香油下得很重，野菜本身的香味被覆盖了一些；蒜苔是很家常的做法，然而食材本身特别特别特别老；牛仔骨应该是唯一点的特色菜了，面饼很香牛肉鲜嫩酱汁微甜不腻，是可以留下好印象的菜品。环境很有特色，富有江南的秀美精致，空间利用率极高又不给人压抑之感。服务的话大概是店大不在意，连水都是要自己添的…	
橙子岛小仙女,http://www.dianping.com/member/37194506,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,喜欢的菜： 清蒸石斑 金橘木兰芦荟 嫩豌豆 特级煎卤小牛肋 西湖雪媚娘 芝士焗南瓜,2018-06-22 09:04,等了一个小时终于吃到了，虽然不是特别惊艳，但也算名副其实	
叮当爱觅食,http://www.dianping.com/member/32831343,40,口味：4.0 环境：5.0 服务：4.0 人均：68元,喜欢的菜： 麻辣馋嘴蛙,2018-06-21   更新于2018-06-22 08:15,玉古路，青芝坞，朴墅，参杂着曾生活四年的感情色彩，总觉得杭州的路啊、景点啊、店的名字都起的很好听~刚好入住的酒店就在玉古路，查到附近最有人气的杭帮菜餐厅就是这里，放了行李立马动身走过来，刚好是周末午饭时间，机智如我提前美味不用等取了号，到了现场看到火爆的排队场面真是一万个庆幸。等了两桌就到我们了，还给安排了个景观位，在这里还意外的发现老姐妹就在隔壁就餐，甚好！菜品还是比较多的，手机自助下单，当年算是人气青年旅社标配的卤鸡爪、椒麻鸡、焗番薯什么的，现在也都很平常了~依然是杭帮菜感人的价格，两个人五个菜一百出头，还是杭州人会过日子。「招牌鲜卤凤爪」貌似上一锅刚好卖完，so等到最后才来的卤鸡爪，果然鸡爪入yssqj一吸，连皮带肉就都下来了，酱香入味好吃！3.5元/个。「招牌椒麻小本鸡」略麻，鸡肉略干；「麻辣馋嘴蛙」跟图片一模一样的菜，38元这么一盆，麻花酥脆、田鸡肉紧实、垫下面的豆芽灰常入味，虽然不算杭帮菜但香辣味道出乎意料的好！当日最佳。「烧椒茄子」茄子凉拌酸酸的味道，挺开胃；「片儿川」这里的片儿川不是很满意，面有点过软，汤头没啥味道，最后浇了两勺馋嘴蛙的汤混着吃了。窗外风景也不错，菜整体味道尚可，还有性价比加持，懂得那么多人排队的道理了~	
FTCWay,http://www.dianping.com/member/755364586,40,口味：3.0 环境：4.0 服务：4.0,,2018-06-21 22:40,味道还行，正常的杭帮菜，没有特别惊艳，但也不难吃。服务的话，主要是排队排太久，大约等了1个小时吧。如果要去吃，一定要早！如果要去吃，一定要早！如果要去吃，一定要早！重要的事情说三遍。另外，豌豆真的好好吃(✪▽✪)	
雷嘎嘎88,http://www.dianping.com/member/32628,40,口味：5.0 环境：5.0 服务：4.0 人均：0元,,2018-06-21 16:50,一家排名比较靠前的杭州当地菜，特地打车我过去的！12:30到的，还要等位，大概等了20分钟，采用的事自助点菜，特别要说那个酱鸭和油爆虾，味道是真的嗲，上海人喜欢吃甜味的，这个味道真心赞，点了6个菜，才200多，性价比非常高！	
nananana,http://www.dianping.com/member/27841669,50,口味：4.0 环境：4.0 服务：4.0 人均：0元,,2018-06-21 09:50,我算是第二次来了带朋友过来吃没次来门yssqj等位的人都是满满当当的，味道一如即往的好吃二个人点了8个菜「人品大爆发」色拉不是放色拉酱的那种味道很清爽最后都光盘了，「芝士焗南瓜」奶香味浓郁yssqj感不腻，「西湖雪媚娘」吃到后会爱上糯米糍的yssqj感但不会扎实到噎到自己一小颗的整粒新鲜芒果粒「特级煎卤小牛肋」肉嫩会有一点点的盐很香一咬就知道肉质很感很好「桂花酒酿圆子」网评说吃不掉真的很好吃适合那种喜欢酒味淡淡的真的是一大缸但我们两女生胃yssqj真的好清盘「芒果沙冰」绵密浓郁的芒果味「芥末海蜇」很厚实的海蜇很清爽的就是芥末呛的眼泪直流	
zyx19940422,http://www.dianping.com/member/61055039,40,口味：4.0 环境：4.0 服务：4.0,喜欢的菜： 西湖雪媚娘 啫啫牛蛙,2018-06-20 21:54,排队真的久！一个半小时起码的，周围停车开车也很不方便，味道也没有我想象中那么好，好歹第一名吧，有点像外婆家，不会错的饭店味道，缺了点特色。	
cjjdsnan,http://www.dianping.com/member/770807672,20,口味：4.0 环境：1.0 服务：1.0 人均：80元,,2018-06-20 18:37,中午1点10分左右，打电话给打电话前台问两个人的话有没有桌要不要排队，前台说有位可以过来，我说好的过去十多分钟，前台说可以，路上因下雨大约1点半才到，进店告知打烊了我们问前台既然临近打烊为什么电话的时候不说有时间限制，不提示一下，前台反复强调接电话的是新人只知道回答问题不能理解问这个问题的目的是为了来吃饭不来吃饭给饭店打什么电话？终于协调半天才给坐下让厨师回来做饭，期间服务员也一副耽误休息的样子，服务精神何在啊啊啊啊	
Lxywalllllis,http://www.dianping.com/member/821431115,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,喜欢的菜： 秘制古法醉湖蟹 豉油虾 芝士焗南瓜,2018-06-20 12:52,小伙伴带我来吃的！点的几道菜都很合胃口超喜欢！焗南瓜第一个上的，香甜可口不会腻。醉蟹是我个人爱吃，虽然说不是很肥但味道很好，和家里人做的味道很接近！豉油虾味道也很好，个人很爱吃虾，只要是虾都喜欢😋原谅我豆腐羹不记得名字了……原本我是不怎么喜欢吃豆腐的人但是这道菜我不但吃了还很喜欢！总之点的菜都没走踩雷！	
卡卡拉,http://www.dianping.com/member/14006029,40,口味：4.0 环境：4.0 服务：4.0 人均：0元,,2018-06-19 17:35,回上海才想起来点评一下这家人气很高的餐厅，坐落青芝坞，周边环境心旷神怡～大约等了半个多小时，坐在室外，出门就是一片荷花池～正是芦笋的季节，铁板的做法，很入味，很嫩…招牌牛小肋，几乎每桌都点，送上来的时候是温的，非常影响yssqj味，一般般…芝士焗南瓜，吃两yssqj就够了，腻…芥末海蜇，海蜇不够脆…剁椒臭豆腐，可以说很臭了，最好一小块一小块沾上汁水吃…西湖牛肉羹，感觉像在吃海底捞的番茄锅底加牛肉…和牛肉一起拍的新品饮料，超级好喝，很清新，薄荷叶加的恰到好处…卤凤爪，嫌丑没有拍，还挺入味的…总的来说，还行就～	
长眉,http://www.dianping.com/member/5780088,30,口味：3.0 环境：4.0 服务：2.0,喜欢的菜： 腊味煲仔饭,2018-06-19 16:55,今天中午选择这里聚餐，这家还是很久以前吃过，这回来和以前有些不一样。点菜，只能扫码点，没有纸质的。点饮料的时候和一个女服务员要冰块，和她说了好几遍，她就用一双眼睛很奇怪的看着我们，说可乐就是冰的，然后就不理我们再没出现。我们只能向另一个出现的男服务员求助，这回得到了冰块。今天的煲仔饭不错，量足味道好，锅底还有锅巴，很有嚼劲。	
南希_1478,http://www.dianping.com/member/819499316,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,,2018-06-19 12:15,牛肋骨上来全被三个小朋友吃光了，他们都说“这个好吃唉！”	
于无声处听惊雷,http://www.dianping.com/member/178617200,30,口味：2.0 环境：2.0 服务：2.0 人均：0元,,2018-06-18 22:44,实在不明白为什么会有这么多好评。以外地游客居多，店家十一点开门营业，但十点四十左右门口已排起队了。等待的门厅口空间比较局促且很热，没有人理等待的客人们，也没有风扇之类解热，更没有维持次序的人员或设施，然后，一开门就出现了大家争相涌入的热闹场面。你可以说客户群体个人素质问题，也可以说店家服务意识和管理理念有待提高。说说菜品，我们五个人，点了7个菜，基本都是大众点评上和店家自己推荐的招牌菜。感受如下：芝士南瓜太甜，并非南瓜自身的天然甜、鱼头微辣也太辣、牛肉羹太咸，要加白开水冲淡才行、包菜和煲仔饭在我们买单之前才端上来，鸡蛋羹还算正常	
咸鱼小哥哥,http://www.dianping.com/member/21111604,30,口味：3.0 环境：4.0 服务：3.0,,2018-06-18 22:21,没想到芝士焗南瓜是南瓜泥，西湖牛肉羹也不太好喝，椒麻小本鸡不错。服务比较一般，服务员少且无自助服务，一般得叫才过来。	
鹿易爽,http://www.dianping.com/member/3231340,50,口味：5.0 环境：5.0 服务：5.0 人均：50元,喜欢的菜： 金桔木兰芦荟 嫩豌豆,2018-06-18 21:17,作为外地游客，能第二次去吃，可见很粉哦！等位一小时，但酒店的菜依然是不会踩雷啊！吃得很满足！金桔木兰芦荟压压热，超赞	
回到圆点cheryl,http://www.dianping.com/member/7466412,40,口味：4.0 环境：4.0 服务：4.0 人均：80元,喜欢的菜： 金牌牛肋骨 特级煎卤小牛肋 腊味煲仔饭,2018-06-18 19:12,蛮火的杭帮菜，人很多，因为离住的民宿很近，所以吃了2顿，牛肋排，臭豆腐，椒麻小鲍鱼，蒜蓉开背虾都好吃，煲仔饭性价比高，雪媚娘，人品大爆发不好吃	
李南莹,http://www.dianping.com/member/28559860,30,口味：3.0 环境：5.0 服务：4.0 人均：0元,,2018-06-18 18:42,对于环境评价5颗星对于服务4颗星，因为缺乏亲合力对于菜品评价3颗星，不是吃不惯，而且味道有些牵强，没有特别惊艳，目鱼就是大连的鱿鱼，当我知道这个现实后真是后悔莫及，我在大连吃好不好，雪媚娘还可以，如果必须要吃他家笋尖还算可以，，西湖牛肉羹可以，其他实在不知道还能点什么	
去看云朵吧,http://www.dianping.com/member/121411911,20,口味：2.0 环境：2.0 服务：2.0 人均：0元,,2018-06-18 16:42,一般，很一般，作为榜上有名的餐厅来说实在牵强…优势是菜品便宜两个人点了6个菜，招牌的几个菜品都点了，没有一个味道出彩的。环境也不觉得多好，景区环境不错，餐厅逼仄，简约到简陋，木板凳子，过于紧凑的餐位，隔壁小情侣聊天听得真切。接触的几个服务员全部呆呆傻傻，爱理不理沟通障碍，惹气……慕名而来，很失望，不会再来了	
鱼香肉丝盖饭,http://www.dianping.com/member/117251575,50,口味：5.0 环境：5.0 服务：5.0 人均：65元,喜欢的菜： 吱吱鲜芦笋 糖醋里脊 西湖雪媚娘,2018-06-18 16:30,误打误撞才决定到这家来吃~也是看到点评的评价很高。没想到竟然是杭州吃的最好吃的一家餐厅🍴，等位是必须的，大概半个多小时~招牌椒麻小本鸡，鸡肉很嫩，很入味，都脱骨啦~有点辣，终于不是甜甜的了，很合我的胃yssqj。吱吱鲜芦笋，杭州这边喜欢吃芦笋，做的也很好吃，真的很鲜很嫩啊~惊艳西湖雪媚娘，跟风点的点心🥧，本没有太期待，以为就是那种yssqj味庸俗的点心，吃第一yssqj就感慨真的好吃，不腻，配上里面的水果，竟然吃起来有点清新的感觉~糖醋里脊，我本爱吃甜的，这道菜不像之前吃的那些用番茄酱糊的酱汁，而是真的糖醋酱汁，自然味道要好些，外酥里嫩，也非常好吃，只是一盘吃起来还是有些腻，无奈没吃完。招牌鲜卤鸡爪，也是好评一片的，点两个尝一尝，吃完还想吃！！！卤的很入味，几乎脱骨了，不像豉汁蒸凤爪那种yssqj感，但是也软糯~有点甜~好了~没有一道菜踩雷，用餐环境也是靠窗湖景~特别有感觉，希望以后有机会能再试试其他的菜式	
_烟视媚行,http://www.dianping.com/member/1281678398,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,,2018-06-18 11:53,我觉得差不多是我吃过的最好吃的杭帮菜了…	
木槿,http://www.dianping.com/member/78599420,40,口味：3.0 环境：3.0 服务：3.0,,2018-06-18 11:35,不知道为什么那么多人喜欢到这里来吃，我觉得一般啊，来了两次停车也不方便，等的时间又很久。总体还行吧	
toyazhou,http://www.dianping.com/member/34621212,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,喜欢的菜： 西湖雪媚娘 腊味煲仔饭 西湖牛肉羹,2018-06-18 11:29,很不开心，边吃就边开始写点评了，但是居然没有优质点评哎。菜品的照片已经发过了，再点花絮吧。第一天晚上6点多去的，前面还有100桌。第二天10:30来的，拿了2号吃中午饭。好吧，没有白等。环境简单干净，大大方方的。给我们2人安排了靠窗的位置，这样吃饭的心境很不错哦。很多菜都不错，量也足，价格却很亲民。但是2个人无法都吃到，就点了大家推荐的，果然不负众望。我自己特别喜欢鸡爪和凤梨薄荷果茶。鸡爪卤的很好，酱的稠度甜度都刚好，皮肉很酥。吃完还打包了一份。水果茶比很多网红茶都好喝。打包的火车上15分钟吃了6个。	
____s.,http://www.dianping.com/member/287932027,40,口味：5.0 环境：5.0 服务：5.0 人均：0元,喜欢的菜： 芝士焗南瓜,2018-06-17 20:09,推荐卤鸭牛肋芝士南瓜鸡爪那个什么青团啥的很不好吃这家人很多十一点前去时门口排满了等候的人	
Lydia噢噢,http://www.dianping.com/member/2075360,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,,2018-06-17 19:45,糖醋里脊记忆犹新是西湖醋鱼的味道	
晚安考拉_6785,http://www.dianping.com/member/114501495,50,口味：5.0 环境：5.0 服务：4.0 人均：0元,,2018-06-17 16:12,是和朋友一起来的，比较好吃去了晚了点排了一小会的队推荐蔬菜三文鱼之类的沙拉挺值得去的	
二哈是个吃货,http://www.dianping.com/member/38695292,30,口味：3.0 环境：3.0 服务：3.0 人均：0元,喜欢的菜： 西湖雪媚娘,2018-06-17 11:12,朋友来总是会来吃一次然而早已没有最初的欣喜随便吃吃吧也就雪媚娘还能让我惦记一下了建议店家驱蚊做好一点吃个饭从排队就被蚊子咬	
范范_2104,http://www.dianping.com/member/417100787,40,口味：5.0 环境：4.0 服务：4.0 人均：0元,,2018-06-16 23:29,口味超棒，非常实惠，菜品出色，还会再来「芝士焗南瓜」「招牌鲜卤凤爪」「桂花酒酿圆子」	
想吃怕胖,http://www.dianping.com/member/1260038891,30,口味：4.0 环境：4.0 服务：4.0 人均：175元,喜欢的菜： 盐焗手抓羊棒骨,2018-06-16 23:18,下午四点五十五到的，里面已经满座，我们刚到还好拿到了最后一桌两人的号，很好奇这店那么火吗…口味的话，推荐羊棒骨吧，外面脆脆的，里面好嫩，口味很不错！环境的话，旁边有亭台荷塘，挺文艺的，喜欢服务也挺好的，传菜小哥很耐心回答介绍我们问的菜~	
怪味甜豆啵啵酱,http://www.dianping.com/member/1077750910,30,口味：3.0 环境：4.0 服务：2.0 人均：0元,,2018-06-16 23:02,Title：今天也是吃喝玩乐的一天！！！！！端午小长假的第一天打卡了心心念念很久的朴墅餐厅建议朋友们提前出发节约排队取号的时间(⁎⁍̴̛ᴗ⁍̴̛⁎)餐厅位于青芝坞环境很好但是有一点小隐蔽呢如果能够多一点提示性的标语能够少走许多弯路(｡ì_í｡)我们两个人几乎把店里热门的菜品都点了一遍除了煲仔饭之外几乎都光盘了总的来说能打三星半吧如果不排队的话还是值得来打卡一次的！[腊味煲仔饭]分量超级多三四个人吃完全足够煲仔饭闻起来很香米饭粒粒分明锅巴有些焦但是很香不过吃多了还是觉得有些油腻今天我们两个就尝了尝味道大概浪费了三分之二吧(羞愧脸.jpg[芝士焗南瓜]em就是普通的芝士焗南瓜哈哈哈南瓜软糯芝士的量很足唯一不足的就是不能拉丝[特级煎卤小牛肋情侣]这道菜真的可以说是每桌必点了小牛肋有韧性但是不会难咬单吃的话会有些许油腻配上面皮刚刚好但是容易饱大大影响了我们后续的进食战斗力所以两个人点情侣装是完全足够的～[招牌鲜卤凤爪]这次点了两支凤爪的骨头挺酥软的而且酱汁也入味即然是招牌当然好次啦(^ω^)[嫩豌豆]这应该是一道很难做得难吃的菜品吧哈哈哈果然这道菜可以说是全场最佳了豌豆很嫩油也不是很多吃起来还是挺爽口的推荐推荐！总的来说今天的用餐体验还是比较满意的朴墅虽然是网红餐厅但是性价比还是很高的所以今天的吃喝玩乐指数可以打九十分了hhhhhhh	
Christina0216,http://www.dianping.com/member/1185020984,40,口味：4.0 环境：5.0 服务：4.0 人均：60元,,2018-06-16 19:58,龙井虾仁了有清洁球丝，退掉了…卫生问题有待提高…其他还OK…等位了半小时…	
骚年_1746,http://www.dianping.com/member/118036504,50,口味：5.0 环境：5.0 服务：5.0 人均：220元,喜欢的菜： 腊味煲仔饭 特级煎卤小牛肋 西湖牛肉羹,2018-06-16 12:27,莫名而来，喜欢这个名字还是没有让我失望。两个人点的很多花了220人均差不多80够了。本月新品的那个柠檬薄荷果茶很好喝，酸酸甜甜很清爽；牛肉好评味道很好肉质鲜嫩；羊棒骨也还不错。鸡爪子好评，很入味一点不咸刚刚好，（我奶奶肯定超喜欢都想带回家了）；最后上的是煲仔饭和西湖羹煲仔饭分量不小两个人吃有点多四个人都够味道不错。，西湖羹和我想的味道不一样啊总之不错，里面的荸荠很脆。	
夏小鲤,http://www.dianping.com/member/18137395,40,口味：4.0 环境：4.0 服务：4.0 人均：0元,喜欢的菜： 特级煎卤小牛肋,2018-06-16 11:31,环境很好的一家店、刚好走到这附近了，因为身上有狗，这店不能带宠物，要了三个菜带走：小牛肋、椒麻鸡、陈皮卤鸭因此照片欠奉咯感觉自己点单还是很成功的，无论是牛肉还是鸭，味道都不错，鸡的话仅有麻辣并不咸，而且是一整只在入味上还是有些欠缺的。十足的网红店了、排队的人超级多超级多，但我们到得早又是点外卖因此没什么感觉…环境很好，独栋周围也有些店可以逛逛，往上走骑车就是西湖景区「特级煎卤小牛肋」「陈皮卤鸭」	
Soul,http://www.dianping.com/member/158212280,50,口味：4.0 环境：5.0 服务：4.0 人均：0元,喜欢的菜： 特级煎卤小牛肋,2018-06-16 09:54,每个时段都异常火爆，人气很高的餐厅，牛肋排很好吃，青豆也非常鲜嫩，作为北方人吃的很习惯了，五星好评	
马华in杭州,http://www.dianping.com/member/19534500,40,口味：4.0 环境：4.0 服务：4.0,,2018-06-16 08:34,很火的饭店，位置不提前订都不太够，天天排队⊙_⊙	
素衣,http://www.dianping.com/member/3097916,50,口味：5.0 环境：5.0 服务：3.0 人均：95元,,2018-06-15 23:24,菜式呢，都很好吃。口味正，没有偏甜偏咸或者偏油这种问题。要说说的是服务。上菜非常快，除了一个嗻嗻鸡胗和蒸鱼头，其他菜式饮料包括饭后甜品都在15分钟内上桌了！而我们点了十几个菜呢！骨碟都满了没有来换，到快吃完了过来换了，被我们拒绝了。要不是和最要好的小伙伴一起，我都想给他们上培训课了……	
游客止步,http://www.dianping.com/member/8372167,50,口味：5.0 环境：5.0 服务：5.0,,2018-06-15 18:58,这家真的太火爆了，等位等到怀疑人生，应该是青芝坞第一火爆，进店后发现环境很赞，外边看起来小小的，结果里边好几层，古香古色的装修风，菜也做的很好吃，如果不用等位就好了~【凉拌马头菜】，其实我也不知道是什么菜系列，吃起来有点特别，算好吃的~【芝士焗南瓜】，好吃+1~【豉油虾】，好吃+1000，这个真的超级好吃，是那种吃完后要问清楚名字记下来的~【啫啫海鲈鱼】，这个感觉一般~【西湖牛肉羹】，超大大大大大一份，整个人都震惊了，但是好喝的~【桂花酒酿圆子】，超大大大大大一份+1，打包也没能拯救TA，捂脸~【西湖雪媚娘】，记不清味道了，应该也是好吃的吧~【西湖淡啤】，没有啤酒的苦味，所以很好喝~	
予樨,http://www.dianping.com/member/1316292658,40,口味：5.0 环境：4.0 服务：4.0 人均：150元,,2018-06-15 16:54,很早以前吃的了。没开饭前就到那边了，结果已经有很多人在提前排队了，生意那么好我也很无奈啊。但是毕竟那么热的天这么多客人等着也不容易，可以弄点茶水小食什么的招待一下。一楼的环境蛮好，但我们坐的是二楼，感觉差很多，那天去的时候天还蛮热的，但没开空调只开了电风扇，热啊！菜的话，芝士焗南瓜好吃的，但是也没有很经惊艳的感觉，芝士不是很浓。酒酿小圆子就是家常的，那个什么人品大爆发就是蔬菜沙拉，老爸很爱，我觉得很普通的沙拉，不推荐。别的忘了，就记得那个沙冰特别好吃，是现做的，一丝一丝的，很容易就化，绝对不是冰箱里拿出来的，至今记忆犹新。	
sweetangel07,http://www.dianping.com/member/7245561,50,口味：5.0 环境：5.0 服务：3.0,喜欢的菜： 芝士焗南瓜,2018-06-15 13:29,店很火，約了號之後，周邊溜達，景色也蠻好，招牌蛋黃焗南瓜，香味撲鼻，軟嫩可yssqj，不是特別的甜，有點燙小朋友吃要慢些，青筍肉絲很清yssqj，肉菜的黃金搭檔，牛仔骨，肉很鮮嫩，但是醬汁有些多，遮擋了肉質的香味，服務員都很忙，可能會照顧不周的情況，附近不是很好停車，建議開車的停遠一些，騎共享單車來就好了，人均90元吧	
小麦女14,http://www.dianping.com/member/139599099,30,口味：3.0 环境：4.0 服务：4.0 人均：0元,喜欢的菜： 腊味煲仔饭 五香鸡爪,2018-06-15 13:26,上有天堂，下有苏杭～来西湖边游玩，青芝坞里面的民宿真的很漂亮，青芝坞里面也有很多美食。朴墅呼声很高，一直想来试试。🍃位置：青芝坞入yssqj处，很好找的。🍃环境：周围环境很漂亮，有2处用餐的地方，由于我们去的不早不晚，虽然没有排队，但是只能坐中间的小位置，没有什么靠窗的位置了。店里用餐人数很多，服务有点跟不上位，每个人都很忙碌。店里的每道菜摆盘不是也很精美。🍃菜品：一般杭帮菜，吃之前有很大的期待，吃完觉得还就是景点边上的一般餐馆，有点失望。推荐：🌸招牌鸡爪，味道甜甜的，鸡爪炖的很软嫩，鲜香味甜。🌸腊味煲仔饭，我很喜欢的一道主食。分量很多，上面铺满了腊肠片，底部的锅巴也很多，米饭用的长粒五香米，很香和酱汁调配在一起，一点也不咸。🌸西湖雪媚娘：皮很薄，芒果很多，在炎热的天气下一yssqj一个，吃起来很爽。🍄龙井虾仁：虾仁个头蛮大的，分量也很多，清香的龙井味，不过没有给我们醋，后来问服务员要的一碗醋，倒在虾仁上面，真的要和醋搭配吃才完美好么。🍄糖醋里脊：肉多面粉薄，酱汁调的微酸也不甜，没有很出挑。🍄芝士焗南瓜：端上来的时候很烫，芝士不够多，南瓜味道很甜。并没有评论上面写的那么好吃。吃多了会很腻。🍄椒麻小本鸡：感觉蛮失望的这道菜，就是水煮鸡肉放点辣椒的感觉，没有麻味，只有辣味，肉煮的很老。青芝坞里面的网红餐厅，yssqj味很一般，可能没有尝到特色菜。吃完午饭青芝坞里面逛逛，回民宿休息。	
叫马鹿王子的少年,http://www.dianping.com/member/4144244,50,口味：5.0 环境：4.0 服务：4.0 人均：0元,喜欢的菜： 盐烤羊棒骨 金牌牛肋骨,2018-06-15 11:48,朋友推荐的店，临时决定去的没订位，下雨天五点不到一点到的已经排队了，等了大概一个钟头不到点吧，相比中午吃的老字号味道是很惊艳了，价格也比较实惠。强烈推荐金牌牛肋骨和羊棒，肉香四溢芦笋有点辣，不是很嫩，肉食动物对蔬菜百般挑剔就是不想吃～哈哈哈～店面分三层还是四层来着，有临湖景观位。	
古月小方,http://www.dianping.com/member/1305809669,50,口味：5.0 环境：5.0 服务：5.0 人均：55元,喜欢的菜： 芝士焗南瓜 人品大爆发,2018-06-14 22:31,环境优美，菜品特色，服务优	
地球包围外星人,http://www.dianping.com/member/349607545,40,口味：4.0 环境：5.0 服务：4.0 人均：55元,喜欢的菜： 芋圆蜜果,2018-06-14 13:02,在青芝坞的入yssqj店很好找装修风格也很应景「芝士焗南瓜」上面的奶酪挺好吃的但是吃多了容易腻芝士还是和紫薯土豆更搭「西湖雪媚娘」皮很薄里面是芒果第一yssqj的时候挺好吃的但吃多了会腻「腊味煲仔饭」分量超级足腊肉很香但是饭太硬了还结块yssqj感不太好「西湖牛肉羹」这是一道被全桌人冷落的菜「招牌椒麻小本鸡」鸡肉超级嫩推荐「蒜蓉蒸喜贝」妹子们说一般般太油了「芋圆蜜果」爆珠红豆很惊艳呀布丁也很嫩喜欢吃甜食的话可以试一试	
ivuyrww,http://www.dianping.com/member/44291137,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,喜欢的菜： 西湖雪媚娘,2018-06-13 22:02,环境不错。食物精致，yssqj味一般。需要等位	
呕吐的烤猪,http://www.dianping.com/member/760341989,40,口味：4.0 环境：4.0 服务：4.0 人均：0元,,2018-06-13 19:12,雪媚娘❌皮厚，奶油腻，芒果没有味道。西湖淡啤⭕️第一次喝味道这么淡的啤酒，像苏打水，凉凉的，大夏天还蛮舒服的。金牌牛肋情侣份⭕️两人份分量刚刚好，瘦肉里带了点点肥，卤得很入味，肉质很嫩，不腻。但配的饼皮厚，而且有点硬，直接吃肉更好吃。烤羊腿还是什么的⭕️个人喜欢的咸淡，比大多数北方烤羊腿味道淡一些但很入味，大夏天的吃这样的咸度刚好，烤得刚好，不柴。腐皮小青菜⭕️很便宜，味道也过得去，新鲜的蔬菜，清淡的小青菜在夏天吃起来真的很棒，腐皮只有两片但对这个也没有什么要求，只是想点一个青菜而已。水果茶还是什么的⭕️忘记名字了，一般般，薄荷味道很浓很解暑。卤鸡爪⭕️卤得很入味，鸡爪也是比较软烂好咬的程度，偏甜的卤味，但不腻，蛮不错的。去的时候也不需要排队，总体好评。	
sweet甜甜88,http://www.dianping.com/member/45460092,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,,2018-06-13 16:54,必须很好吃，就是人有点多，还好我去的比较早，味道真的很不错	
Frenzy_4218,http://www.dianping.com/member/750441937,40,口味：4.0 环境：3.0 服务：3.0 人均：0元,喜欢的菜： 芝士焗南瓜 西湖雪媚娘 特级煎卤小牛肋 人品大爆发,2018-06-13 10:02,依旧人超多，去年来这感受不好，这次和男朋友去又去尝试了一下，点的东西都不错，西湖雪媚娘对象特别爱吃，我就吃了一个剩下都是他吃的，芝士焗南瓜我爱吃，基本都是我吃的，小牛肋味道很好，饼夹着很好吃，人品大爆发就是结腻的，上面有点薯片，除了服务态度依旧不好之外这次点的菜都很不错	
邱邱ann,http://www.dianping.com/member/4270349,50,口味：5.0 环境：5.0 服务：4.0,,2018-06-13 09:53,点评查出来的高分店，从白乐桥步行了2公里不到，等了半个小时入座，青芝坞的欢迎原来这么漂亮，感觉自己又发现了以后徒步杭州的好地方青豆真的和菜名一样，好嫩芝士南瓜非常香糯美味，就是吃多了会有点腻鸡爪真心赞牛肋排也是非常入味，牛味十足雪媚娘美味而不腻麻椒鸡，麻的入味够爽西湖牛肉羹忘记拍了，酸酸的，脆脆的总体来说非常满意，以后要早点去做个风景位应该吃的会更开心的	
吖土豆,http://www.dianping.com/member/799952538,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,,2018-06-13 09:19,这家位于浙大附近，装修风格就像别墅一样，与名字相符，来的时候排队排到爆，两个多小时才排到，还是室外的位置，芝士炬南瓜很香，芝士味很浓郁，凤爪卤味很重，西湖雪媚娘一般般，不是很推荐，这个牛肋骨还是不错的，五星好评	
matto,http://www.dianping.com/member/1736630864,50,口味：4.0 环境：4.0 服务：4.0,喜欢的菜： 芝士焗南瓜 西湖雪媚娘 金牌牛肋骨,2018-06-13 08:56,江南好，何处异京华。朴墅餐厅，开在青芝呜，一家很有名气的餐厅，号称十大最美餐厅，排队的人果然是多。不过味道果然不错，比起某外楼，某酒家好吃太多。卤鸡爪，芝士焗南瓜，椒盐羊棒骨，雪媚娘，全都是必点菜，服务也勤快，下次再来。这个季节并不是逛西湖最好的季节，但是也是极美的，沿着西湖走一走，天气有点微热，但是西湖边到处都是林荫很是舒服。	
